"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.6.1","beta.7.1","beta.8.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.6.2","beta.7.2","beta.8.2","beta.1.3","beta.2.3","beta.3.3","beta.4.3","beta.5.3","beta.6.3","beta.7.3","beta.8.3","beta.1.4","beta.2.4","beta.3.4","beta.4.4","beta.5.4","beta.6.4","beta.7.4","beta.8.4","sigma.1","sigma.2","sigma.3","sigma.4","sigma.5","sigma.6","sigma.7","sigma.8","lp__"
"419",-0.23864557723693,-0.264356744370032,-0.230639488653668,-0.200289322208879,-0.117420803080296,-0.0746966162770922,-0.00267503999952486,0.00647205830415251,1.01605019035842,1.02146646060762,1.0157637303482,1.01557816315586,0.996962905671614,0.996429907440446,0.989146724564009,0.995427597585742,-0.108528723051492,-0.065283183927521,-0.0548191091011858,-0.0515472632867192,-0.0288309299540127,-0.036025782936155,-0.0271687410934981,-0.00245258607344825,0.0111135986098941,0.0504921723240769,0.0171101516758141,0.0115621377056604,0.00627989864667756,-0.00373626686101467,-0.015922366414774,-0.00179553257039284,0.219742099071393,0.191472007702815,0.165913532295943,0.150251771321538,0.122729696131105,0.0964063679278052,0.0615635784559593,0.0162448204124274,21403.6488667476
"420",-0.183782599267213,-0.284215518634267,-0.216156888224411,-0.184795988178477,-0.123977749185866,-0.0677056039961203,-0.0100636503411516,0.00339201113372236,1.00354216649301,1.03272488693869,1.01528918876508,1.00895647152063,0.998172906577325,0.992292070045748,0.990606703364924,0.996084898051611,-0.126236401401854,-0.0907535561332867,-0.0723804594568553,-0.047552307459756,-0.025442810709422,-0.0295852884766897,-0.0259919008827067,-0.00405267149297751,-0.00224688816300298,0.01523168475501,0.00113377940234353,0.00985532695826358,0.00892075043173679,0.00155610454388481,-0.0107516397928971,-0.00255853098975173,0.21832740303206,0.183803762607555,0.163546551642196,0.15318765616631,0.126629430193532,0.0976828152777914,0.0619772665270862,0.0158119976402566,21399.4684110868
"421",-0.225390186596555,-0.189186293401819,-0.266045526050128,-0.183793314979554,-0.141316698985761,-0.0701126590088387,-0.00663528671264804,0.00255639707173621,1.01636154433261,1.00075677249705,1.02388387902274,1.01156099532411,1.00447719439871,0.996444167028617,0.99241240016135,0.996166995314852,-0.0935523030171743,-0.0896080708182748,-0.0506675897006927,-0.0628395748174788,-0.0264500423855081,-0.0414971621591393,-0.0339501157458821,-0.00195760113995858,-0.00360796477054775,0.0314944826694251,0.0308198823517197,-0.00249695840697014,0.00789706182339802,-0.00984943491139603,-0.0264390137175681,0.000475117926343522,0.213550603422952,0.191586301073373,0.166255606242664,0.141505834208918,0.123440236362018,0.0932381963213055,0.0595218745229984,0.0156995701629267,21398.0578628643
"422",-0.213513105687772,-0.249499781102422,-0.195798301536329,-0.165588847567565,-0.12699976141959,-0.0693932473648086,-0.00871979611730692,0.00372068204101743,1.00958310401095,1.0205729740411,1.00622537613431,1.00607243945462,0.99995051196746,0.993748479955555,0.991921830369783,0.996413521703215,-0.0892318540698365,-0.0750129202707823,-0.078662746737405,-0.050203819971336,-0.0234004660607049,-0.0267255170691872,-0.0242644798103426,-0.00416541505415016,0.0193383752416171,0.0111666634816303,0.00726547725642495,-0.0153984203830557,0.000331895211118749,-0.00164593679439443,-0.0190897976510302,-0.00167742065955006,0.219616555925939,0.185173386621091,0.167623276713594,0.152590513658389,0.124377368123976,0.0962224349370282,0.060527655598663,0.0159716830539076,21405.9005850565
"423",-0.204550128266084,-0.26039356411469,-0.211553661208184,-0.206087175359191,-0.145700110719078,-0.0822846247795186,-0.0011170009066954,0.00285700472119239,0.999093928043648,1.02500457011616,1.01048966770889,1.01458935789458,1.00305568796156,0.996251741896571,0.98796467512296,0.996509664935207,-0.064692772638254,-0.0794022766038543,-0.0652497688795713,-0.047291437449238,-0.0255177770591673,-0.0235458140531264,-0.0238646939233856,-0.00269006476706329,0.0312431154816329,0.015035718402687,0.0173635591055843,0.0226776991978836,0.0191955915297564,0.0147853994299716,-0.0147736523097637,-0.00250372432827324,0.212310635470649,0.185590343523728,0.167490030994858,0.152518030961236,0.123573431941839,0.0988019814692808,0.059302866858857,0.0157951224939054,21399.3868380922
"424",-0.184679110245847,-0.239795661977495,-0.199184289535066,-0.209209489754433,-0.145792274572824,-0.0729639364735849,-0.00912451561258945,0.00525431204361647,0.997190893269679,1.01913597873497,1.01010237407897,1.01753653921167,1.00455151101159,0.99346249614942,0.989770370350745,0.995776962879777,-0.0947812220918355,-0.094424279438293,-0.0804223875647324,-0.0483856660277012,-0.0168174821307322,-0.0299735867073065,-0.018575344773154,-0.00423976829299261,0.0192523641216411,0.00913549589971773,-0.00479338849436651,-0.00144420752687454,0.00571574823524328,0.00431562744078217,-0.0114252812122596,-0.0017867688382215,0.212711284574238,0.19209290795694,0.170362354969699,0.147425708431657,0.126098040481663,0.0956072501918866,0.0596560531131105,0.0157206482940164,21407.4313974928
"425",-0.236643181229571,-0.228365208261662,-0.203035277519639,-0.156436332628673,-0.139828956517784,-0.081787533574538,-0.0290103743648913,0.00835061967945594,1.01414653135401,1.01315609333711,1.01027548778106,0.999736254690984,1.00154004462635,0.997226922697953,0.995518800573506,0.995045075369111,-0.0726691437242254,-0.106486029241204,-0.0745500964746235,-0.050995931543427,-0.0166627966256717,-0.0182756444374906,-0.0197453922995201,-0.00394185498222869,0.0266136894997309,0.0230298012643986,0.00641692707067882,0.00389228818215026,0.0033877114198875,0.00770626722525762,-0.01115996543565,-0.0024697884047682,0.209712782205771,0.187313965156278,0.169056945291178,0.154800814585402,0.123758446155041,0.0984785774582507,0.0591783043744323,0.0156647656682183,21398.1834610161
"426",-0.20160608221665,-0.178588366827006,-0.207023197554116,-0.178476106402249,-0.138561939484804,-0.0796554203168633,-0.010009489119072,0.000780478459705407,1.00725032489211,0.999531375993778,1.01250286835568,1.01063809337799,0.99976874587481,0.996777240320347,0.991420693719617,0.99671678356657,-0.0991736120615547,-0.0905597591009784,-0.0719007309995289,-0.058514083684893,-0.0075313756912361,-0.0294591167407503,-0.0237702683831262,-0.00249883630797908,0.0123686548792384,0.0261178554760187,0.00830285787129516,-0.0109542193199446,0.0117273570737824,0.00778049608071427,-0.0163129128253938,0.000447302999800694,0.222406159419851,0.181397270806365,0.169186033257738,0.145716344885997,0.122126699322357,0.0940793516839505,0.0587817926904344,0.016136979005695,21404.2342092736
"427",-0.254435598612301,-0.207129831341511,-0.2725072838736,-0.194518449608237,-0.114337337404938,-0.0483087940939832,-0.0129361157645187,-0.000247680211756571,1.02072953918246,1.00486281515496,1.02981014467845,1.01333639113956,0.992818452931412,0.987156444232566,0.992431062354205,0.996841990036952,-0.0746483901083095,-0.0855778693789633,-0.0647101574280845,-0.0520736390766275,-0.01895426791621,-0.0298165859719784,-0.0272998480647814,0.000469714319879274,0.00397238482736054,0.0394688839577708,0.0202238392830227,0.0118108096506951,0.0127351526592269,-0.00637421139321928,-0.0173164734442491,0.00152965061912256,0.21603541384314,0.189617472141828,0.165739329104004,0.150335707031266,0.127404443556844,0.0990674395791123,0.0593916540408599,0.0157194603995006,21403.123940001
"428",-0.211779830200412,-0.236478525020251,-0.19815697002417,-0.160490278158248,-0.145157302551845,-0.0546274406079792,-0.0195212369634977,0.00272550045250439,1.01089400219287,1.01722658137583,1.00721750509763,1.00513459678522,1.00311538886964,0.989453465071681,0.995010159397536,0.996315209707071,-0.082291995245423,-0.0846813695145523,-0.0859038120683952,-0.0649890694819184,-0.0140322283574029,-0.0316913588846086,-0.0261586429938304,-0.00285138342120972,0.00212730201788244,0.0340449018304684,0.0190012052248878,-0.00416447256049773,0.0139627244535751,-0.0126201055660044,-0.017740407880663,-0.00177965035898547,0.213952047144375,0.185369180356464,0.171697850393616,0.148375972937453,0.12317524826397,0.0951702247837266,0.0587686459323716,0.0162671136000219,21406.0883621723
"429",-0.243185248924357,-0.215278280583427,-0.246344213559827,-0.21180593968682,-0.105944123438208,-0.0941246791797542,-0.011127257437542,0.000522801012697999,1.0203519380016,1.0104312940113,1.02155438940188,1.01613804669443,0.993799999150613,1.00063585325909,0.990961110177953,0.996920992984468,-0.101882392710603,-0.0903330463670543,-0.0568421930906147,-0.035228770551866,-0.0219604716797666,-0.016568911793354,-0.0223156244336776,-0.00104695343531637,0.0131653106732423,0.0120897923880946,0.0268120006329388,0.000160157750702672,-0.00914331942411917,0.000593718284149012,-0.0156402992140584,-0.000203811624704672,0.219384574516918,0.181285201483156,0.167213257490892,0.150939802814112,0.124953877329626,0.0999262717177492,0.0603306268324205,0.01595044771594,21402.2858200451
"430",-0.197616325492862,-0.231538533717129,-0.22622657815581,-0.151885929068858,-0.123471025382061,-0.0729280935543622,-0.0101488646011283,0.00432173726418531,1.00276689568274,1.00863099840247,1.01234700465023,1.00217416955699,0.999774087483175,0.995595042098414,0.991853450133145,0.996151209310963,-0.0865532753003016,-0.0620186357475017,-0.0563813855452793,-0.0743190574625968,-0.0239074292393721,-0.0172408790615223,-0.0239059782952334,-0.00270011319005713,0.0221325120179388,0.0410431440702062,0.0275036556557463,-0.00399058723231811,-0.0019236874141706,-0.00665381344058906,-0.0145912001307088,-0.00209965185741565,0.211279430037161,0.186529259756079,0.171585160629692,0.148393918364346,0.125346798367585,0.0974442130586353,0.0598932718366427,0.0157940569663888,21401.7311679946
"431",-0.21165981349789,-0.229197380854115,-0.238798191843483,-0.217972233978022,-0.152528370096885,-0.0598295701755777,-0.00958368922750292,0.00302065621639415,1.01179250299946,1.01233775520245,1.02246258905137,1.01885901129474,1.00618610226244,0.99169999390787,0.991755513483063,0.996126651681698,-0.112965949172638,-0.0688935945217817,-0.0935297186556706,-0.0411165101235985,-0.0129879430747092,-0.0380361717719328,-0.027582783707979,-0.0032035216896047,-0.00491510752531554,0.0237057200051519,0.00345787847760242,0.00592547415368771,0.0145345949073485,-0.00591878351029868,-0.0210399088995088,0.000799368582772895,0.210451724506259,0.193113016634681,0.164567855308161,0.148876942813031,0.124949390299819,0.09794145811208,0.0609962894010132,0.0163316310125653,21402.9373185622
"432",-0.230102308915169,-0.190663644640704,-0.229501641930919,-0.222983707036225,-0.134497185728011,-0.0640521779436251,0.00196818877985834,0.00508374674921712,1.01561924179709,1.00488544368747,1.01372170595094,1.02248457537914,0.99998186957341,0.991137798059278,0.987874810509359,0.995614609376747,-0.0826397528137117,-0.0971975916540674,-0.0508143807424177,-0.0528451525305309,-0.0142941035955467,-0.0305163461939933,-0.0263576261756325,-0.00260539520665834,0.0102861292576472,0.0122738391817818,0.0213944661498859,0.0174805503034327,0.0114369589453874,0.00114801419273316,-0.0207263215385652,0.000369333336826255,0.218307469937611,0.183002269440925,0.171298017061163,0.150405581981951,0.122274213911864,0.0997734080336772,0.0594139860571077,0.0158563333801064,21402.6880473178
"433",-0.238625775083068,-0.230426874430248,-0.241949993445181,-0.151338317269662,-0.119079123291965,-0.0685596127461252,-0.00815013495968276,0.0027178742027272,1.01777956426073,1.013794438194,1.02211864680672,0.999152737273317,0.995380904980605,0.99284761203408,0.990688858084643,0.996415796084126,-0.104736506415998,-0.0745171889892208,-0.083531928857977,-0.0663980709304291,-0.0252044182171561,-0.0242980506157693,-0.0250376269023854,-0.0027187430144511,0.00976392470208608,0.0319274889156293,0.00939358774342929,0.015301639689602,0.00197583412845424,-0.00836520377026208,-0.0198873766604064,-0.00136687732490631,0.211637477361905,0.189958942444842,0.169859739182342,0.143933574616496,0.122437767596436,0.0976123379338355,0.0611118834939379,0.0161294620821271,21404.7711940937
"434",-0.217029881518906,-0.243512087452026,-0.209460869367295,-0.191799529943109,-0.117193449163169,-0.0848663297598495,-0.00672436402589057,0.00181817377022483,1.01000968554082,1.01650384257324,1.01129397731739,1.00739906021576,0.998143815987546,0.99767052424287,0.98908091127846,0.997038594409819,-0.0981983012374531,-0.0941818498910137,-0.06527307907856,-0.0511067799571213,-0.0387015983395674,-0.0290938724066134,-0.0229271028653477,-0.00300301459000617,-0.00359249683200882,0.027799214530988,0.0127506506864972,0.0143503123167294,-0.00240670128027074,0.000696099678232245,-0.0108336621710143,-0.00167894747063795,0.213858126979935,0.193595248721385,0.168509954537378,0.148284942321345,0.124391208472051,0.095309419015081,0.0586869949146674,0.0162629200305454,21403.3256953592
"435",-0.162340074464248,-0.201913849972417,-0.236627346799917,-0.217928527707186,-0.106112328109583,-0.0893244811422557,-0.01047854850866,-0.00037739639013279,0.996113855525863,1.00595043201811,1.01661903554921,1.01998411554035,0.993329559235118,0.999798563704816,0.991367671898292,0.997143656040164,-0.100555961587675,-0.0952975466406431,-0.0608196780683428,-0.0488829208293196,-0.0234471341583333,-0.0212991786358006,-0.0295526851998054,-0.00168522401103296,-0.00329917395995598,0.031071810558425,0.0281729950232604,0.000679576530811249,0.000458737743287336,0.00184253636921001,-0.020818507644385,0.000176632389966981,0.210013651838327,0.191333196985376,0.166798066875198,0.145690376500686,0.125342925242116,0.0960256874948406,0.0586118474252653,0.015266922114763,21404.4992679291
"436",-0.152884248849213,-0.248699320062147,-0.218608142944918,-0.224477675040042,-0.126609057772398,-0.0591924752165867,-0.00390513073890214,-0.00238339477277072,0.995042849644993,1.01869484894252,1.0142717621486,1.01997609964893,1.00162037604503,0.990625584872872,0.988514676632784,0.997746794241547,-0.108331549652253,-0.093741315411148,-0.0554469202354601,-0.0404669597811074,-0.0281394024900542,-0.0229310294632485,-0.0268444670915216,-0.00170109668514394,-0.0217217877700505,0.0300891000000077,0.00559181035130126,-0.00582872151571376,-0.00159114579720759,-0.00176893557628419,-0.0176945944022712,0.000265263841108063,0.221430199780167,0.19378960254275,0.163166670913843,0.144383768078359,0.123682848501774,0.0988318501440149,0.058010416303241,0.015687100691734,21393.6835862777
"437",-0.273193938337995,-0.283391674025325,-0.209656823545708,-0.163225587334484,-0.137512187168561,-0.0485895186761092,-0.0117339591169923,0.00363868176564991,1.0276825887265,1.02456643524486,1.01182410148951,1.00520439671497,1.0025002722418,0.986571665053241,0.99165388598814,0.996149944761902,-0.0940003993088807,-0.0680612404983566,-0.0792650646804468,-0.0739234000144682,-0.0239621240332455,-0.0316400735068494,-0.0235625905281778,-0.0028418985120661,0.0139577321371387,0.0432317411370258,0.0184929489053792,-0.00625853898505336,0.00854089622785417,-0.0106580478499929,-0.0161425879231182,-0.0023057008461209,0.213320510112891,0.192429999296598,0.167162306845524,0.143577606241698,0.121734714907941,0.0960144450765629,0.0614130210294856,0.0163324977075266,21403.0333069466
"438",-0.170374538821514,-0.180086263064876,-0.235865688187821,-0.188399242130406,-0.120547055736479,-0.0902760714368679,-0.0150798026528118,0.00369900821039128,1.00496760443289,1.0014620190387,1.02052271935264,1.00990328404823,0.997389058401299,1.00105888199191,0.992580472820042,0.996154457283908,-0.117960979608174,-0.0975198650364611,-0.0777235750471501,-0.0475494389889182,-0.0206633008602797,-0.0238096469187873,-0.0224708309615976,-0.00230147324467736,-0.0317900305158467,0.0275459579517614,0.0072017012147197,0.00571650375227628,0.00864273466295199,0.00187675909674278,-0.00923534314079934,-0.000795655354796821,0.220203579103582,0.185942402792417,0.168729041786419,0.149181614240148,0.124378988107204,0.0963089719435516,0.0591031398980788,0.0156181153625494,21403.5989853266
"439",-0.197393412128808,-0.229747420145074,-0.231253588425153,-0.181586444769469,-0.141439636501438,-0.0574903697802162,-0.0114798775048379,-0.000238533856328277,1.0060730635075,1.01710434024367,1.01753683068599,1.01020058168859,1.00128199463548,0.992343470690459,0.991109728552211,0.997668001474059,-0.109068305560501,-0.081353052009955,-0.0725103877044441,-0.0501042846028851,-0.0164419563418794,-0.0360415725708348,-0.0246006583867741,-0.0023693858620343,0.01061926707822,0.0161556965352307,0.0179152484458289,-0.000464837834065302,0.0192514633690704,-0.0110601380392036,-0.0132155949993871,-0.00215598817114528,0.211940811460428,0.185284662087847,0.17357359386522,0.14761104446504,0.125250197541971,0.0968529613678483,0.0591022231956319,0.0164583784979672,21407.2831564347
