"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.6.1","beta.7.1","beta.8.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.6.2","beta.7.2","beta.8.2","sigma.1","sigma.2","sigma.3","sigma.4","sigma.5","sigma.6","sigma.7","sigma.8","lp__"
"19",0.189874922028411,-0.80593076520662,-0.61881698463521,0.457353672606302,-0.405173803359659,0.364551636058721,0.115627019391408,0.161363566632695,0.839702315090265,1.19453172059439,1.05863978065303,0.79935354067155,1.09772708845298,0.771346977812751,0.93233524882906,0.90978789856311,0.0905475289752224,0.446680920956405,0.210453057433834,0.256870159432238,0.0568147079860289,0.0637484852825725,0.0427862629601625,0.0662368411473457,61.8279327272174
"20",0.0291508461117125,0.721388237640319,-1.61947015922834,0.766089167260227,0.103681961953578,0.315927885591958,-0.138319500245968,-0.0925107198066478,0.889972485559685,0.670947806927569,1.36176174941183,0.614386928289009,0.888276619330137,0.820129724980452,1.049428903345,1.02368788535446,0.107323879642793,0.209280359693134,0.275902494301916,0.194179281410738,0.0402248876758078,0.116020734646072,0.106932196194399,0.0296631906784019,61.1827665338444
"21",0.5144291343121,0.203430924374977,-0.157950054068521,0.578404740091816,-0.0372969354574592,0.476614079632511,0.306618249971376,-0.256329658598193,0.714605192092378,0.832961843777391,0.976435297409831,0.693152125587808,0.947846060359148,0.710641111145061,0.880632776853716,1.08087897082385,0.0920700054515202,0.335334740628344,0.335370639452099,0.208996180869491,0.0635609967026076,0.108752975821381,0.0606087891783859,0.0259560695255129,64.0421400997767
"22",0.609523902989325,0.786275313680844,-0.225473921874504,0.765561867886156,-0.678817325717961,0.194038128956068,-0.0659636837009757,-0.156453066078573,0.676491873997919,0.629299002226707,0.970017047583196,0.0289589993829584,1.2215768502613,0.880017543211189,0.99035323977466,1.0499363575213,0.19248666451202,0.339665677271049,0.265676037728964,4.10884030316569,0.0825152681293607,0.0501056342312081,0.074447367814139,0.024803085121847,57.0129951369157
"23",-0.00179437188320416,0.0343056934867556,-0.953824336302447,-0.447237688058375,0.150017150954508,-0.12936692562956,0.0633812332307097,-0.0577688797766445,0.857344402704604,0.917285067877937,1.20693556052889,0.981800041568466,0.848576692037348,0.930067990940664,0.968977627868346,1.01281291902514,0.23796853376116,0.271558409167472,0.246151088288657,0.174499605443387,0.0736617229426753,0.351311426084487,0.0665446620270574,0.027755597295449,58.1079530681395
"24",0.2767791166588,-0.75804730524605,-0.113121178224833,0.957836560276226,-0.31602061833181,0.234490156108294,0.183185628904512,-0.334214008914611,0.801317148517735,1.05892721158621,0.937843141593181,0.589379279034887,1.02549229855685,0.873670127327884,0.912378165106354,1.08535748832514,0.132761794910767,0.701744724590764,0.240555141694478,0.158463625775331,0.108203769242988,0.0840284585512597,0.0606364301907224,0.134955225470901,56.6675655554242
"25",0.357662366941235,0.393004088799472,-0.601342978154329,-1.50197764562951,-0.425755912245204,0.278387114982463,0.0811104952778773,0.304309384420164,0.793870817223706,0.695073380273721,1.0741363656605,1.39951057421048,1.09949791240734,0.820385327258583,0.949573996929256,0.869162278558956,0.110031116802095,0.360853742552116,0.202627730735998,0.585229784915605,0.0419377378519439,0.0843828815183892,0.0421198682406508,0.0922955931353074,61.962268788776
"26",0.415629650943763,0.848163803975119,-1.11303083837497,0.639371547468025,0.0721414894054449,0.349516655337283,0.0283332417816888,-0.234762966005591,0.769929872024623,0.586321913251301,1.25516759404168,0.744058986110336,0.886117113199376,0.841333549727073,0.957325519049779,1.07192513047709,0.123032525904963,0.213244348910246,0.197095048844114,0.413806411295671,0.0601159170350098,0.140031425669672,0.0562205062388857,0.0427972593982984,65.925754571998
"27",0.661759495006716,-0.377775638213998,-0.688673362473312,0.379821922189941,-0.809964702406568,1.03755608758902,-0.00212454401610565,-0.201985878923731,0.653176399779084,1.10552297869996,1.14311887841509,0.720462335114119,1.28593580893349,0.405624886344057,0.983645405393558,1.06394173280123,0.155744158549751,0.457006708452091,0.195211802981941,0.163315915238582,0.0675201180900593,0.344589368424368,0.0405185860283113,0.0224925931641472,58.9683298626031
"28",0.279877439097798,0.358630440668761,-0.167006858682681,-0.61780329566504,-0.248381769515978,0.990655721935865,0.257077174590061,0.0839239419458208,0.803518493773769,0.73473633210347,0.934082584724401,0.968591999965311,1.0335788881758,0.478982394102501,0.868223301763979,0.95637622683045,0.0859180098466043,0.69216178194709,0.350487623527137,0.523694454525403,0.0561775508549021,0.182529643115281,0.0932778243432928,0.0307014022785528,56.2497537895682
